OYO ID,Hotel ID,OYO Product,Feedback ID,Booking ID,Source,Rating,L1,L2,Reviews/Comments,AC,TV,Wifi,Heater,Room,Washroom,Infra,Safety & Security,Check-in/Check-out,Staff & Service,Hygiene,Comfort,Direction,Location,Customer Support,Breakfast,Food,Payment,Pricing,Default,Classification
GTR007,36077,SMART,61199713,121890520,bulk_upload,0,,,"Guys, please don't consider this hotel at all. The rooms are very small, not cleaned, bad smell and the washroom is also not cleaned. Bucket was with lot of fungus.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BTP020,81544,SPOT ON,61198624,119758130,bulk_upload,0,,,"There was no cleanliness at all inside the room. Or he was spending time in checking, he was saying that you were not paid and when I made my payment online.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KNL007,57553,CapitalO,61032788,120787413,Android App,1,,,"I would have given negative feedback if it's there.
 This is a app which is made for cheating people, pl settle my issue at the earliest as I have raised it 5 times today",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Discard
GHY156,16569,CapitalO,61197226,120022718,bulk_upload,0,,,Room was good for the price we paid but breakfast was not up to the mark and yen in our room neither TV was working properly nor the ac even after we complained.,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Average
GRG1032,41561,CapitalO,60492586,119957083,bulk_upload,0,,,The room was very good so was the service but there was no ventilation in the room it was very suffocating. Smell was someones cigarette was all over the room,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
RCH012,4205,SMART,60805447,120819125,bulk_upload,0,,,Hotel is like three-star property. Service is too good. I recamended this property because in this rate too much worth. Location also nearby main road and market,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good
BHO262,56032,SPOT ON,61258674,122515528,Crs,1,,,bad  experience  hotel  was  not  good/they  was  drinking  wines  over  there/knife  etc  etc  was  there/guest given  the money  but  did  not return  amount....,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Discard
DGH072,55576,SPOT ON,60627480,119856591,Crs,1,,,room was not clean/towel has only provided for one/linen was tore/commode was not proper and broken/poor room service/extra charges taken/OYO kit has not provided.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
PUN350,27324,CapitalO,60789511,118407963,bulk_upload,0,,,"Excellent location, very nice eating places nearby, online delivery also available easily. Breakfast available at the Hotel. Rooms basic and good value for money",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Good
CHN586,37694,SMART,60530598,120193704,Android App,1,,,this is worst place I ever visited in my life .. I don't understand  how kept this property in your list ..even animal can't stay .. if you pic means plesse contact me.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Discard
GOA2760,79871,Homes,60552987,118833648,Android App,1,,,"No electricity, water supply in the property. Caretaker did not show up once in 15 hours of our stay. Looks like a haunted house where no one is staying since ages.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Discard
MUM1251,74170,Silverkey,61289292,118120496,bulk_upload,0,,,The hote is very poor not value for the money. Rooms are not clean and there is no restaurant. Breakfast is not served properly and service is poor and late.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Bad
AHM443,55312,Silverkey,61200101,120201593,bulk_upload,0,,,The hotel staff was well behaved and rooms itself were nice but there were mosquitoes in room and there was small cleanliness issue which was rectified on request.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
NAG129,55559,Townhouse,61211021,119515311,bulk_upload,0,,,"awesome place for stay with her partner. beautiful room with clean and hygienic environment. my all time favourite. 
and really love the service of GOIBIBO. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM843,45630,Townhouse,61217756,121990669,bulk_upload,0,,,It was a safe and comfortable stay. Well maintained washrooms and neat and cleaned smart rooms with latest interiors and smart TV along with in-house restaurant.,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
AHM311,14746,SMART,61011292,122658813,Android App,1,,,i am very upset this time while booking...the room was not cleaned properly .. furniture was broken cigarette smell and waste really worst experience<U+0001F614>,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
MPR001,84412,SMART,60978087,121659537,Android App,5,,,"The hotel is in the best location and the behavior of all the staff is very good. Nice thank you u. 
 good to send smart service and room clean and Wi-Fi high speed",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MDU078,46744,SMART,60441053,119402427,Crs,4,,,Guest was shifted from another property as the check-in was denied due to some other reasons which guest did not list/Hotel location was interior and was hard to access,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CHN453,13792,SMART,60457495,119738317,Android App,2,,,"Good but rooms were dump, were smelly, flush was not working in one of the rooms, when said to add the star sports for the match, didn't do it. Just normal quality.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
BPR007,57274,SPOT ON,60729115,120356438,Crs,3,,,"it was ok. 
extra 700 amount. was taken from guest. reception. staff taken from guest
Low tariff issues. 
Billing amount pending from OYO. 
OYO booking was denied. first
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
THD002,82027,CapitalO,60503748,119678417,bulk_upload,0,,,Hotel is very neat and clean. TV bed and cot are all really maintaining well. The hotel is located at prime area in the city. Best place to stay in tuticorin.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
DEL596,10237,SMART,60504103,119074000,bulk_upload,0,,,it's located at Paharganj and hotel is neat and clean but ac was of old model not working and bathroom was horrible specially gyser.ok not suitable for family,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
NGR011,79192,SMART,60414944,119589390,Integrated OTA,2,,,". Caretaker very good, bring hot water to bath, bring tea for my wife, politely behaved etc. No working power plugs for mobile charger, TV not functioning, AC not working",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
COM208,84997,SPOT ON,60697564,119600178,website,4,,,I'm very dissatisfied because of OYO customer care changed room price after checkin.i am very satisfied because of OYO staff is try to help for me.thanks bro,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
PUN637,56073,SMART,60794997,121007518,Android App,3,,,The area to OYO is not good. It’s too inside and dirty area. Need improvement in that. So much of smell in that area and the people near to that is something different.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BLR037,250,SMART,61200591,116376352,bulk_upload,0,,,It was a pleasant stay close to my working area. The Hotel is located in prime area where everything is available nearby. Nice stay. Service is prompt and good. Thanks.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
NAG062,18084,SMART,61199555,121638648,bulk_upload,0,,,Feels like you are staying in a haunted villa. No room service in morning till 8 am. You don't even get a bottle of water in night in an emergency. No morning tea.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HYD684,43445,SMART,60502545,118069527,bulk_upload,0,,,"property owner and employee uses very filthy language with guest, which are unparliamentary words. these guys do not deserve to have brand OYO associated with them.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Discard
LCK607,74740,SMART,61197898,121613852,bulk_upload,0,,,"Really a very bad experience at this hotel in Lucknow, they are totally disgusting people, dont have manners at all. Will strictly not recommend, wastage of money.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Discard
KOL771,41459,SMART,60807551,118419505,bulk_upload,0,,,"Nice and well-maintained room with all the necessary items present. Cleanliness 5 star. staff 5 star. Food 5 star. 
 I was very satisfied with everything available there.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
GOV008,84581,SMART,60666307,121041489,Android App,1,,,"telephone was not available in the room neither water and soap in the washroom. no staff was there to help on reception. worst expe
rience with this OYO hotel",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
PTL020,39409,SMART,61209569,122129487,bulk_upload,0,,,"Good rates for couples 
 
 prefered for only car holders 
 
 
 because it difficult to locate via local transport 
 
 
 safe for couple and soft spoken staff",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good
BBS501,82179,Homes,60911497,119543097,bulk_upload,0,,,"This hotel is situated near to KIIT SQUARE (500700 mtr), which is a prime location of Bhubaneswar. All facilities available are very good, fitted with Aquaguard.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
KOL668,35677,SMART,61200308,121329365,bulk_upload,0,,,"Washroom is narrow, but clean and well maintained. For two people or unmarried couple it will be valuable choice, receptionist's behaviour is impressive. No inconvenience",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
CHN582,37567,Flagship,61269103,121383197,bulk_upload,0,,,"I asked for bill while check-out. They told either I will get it thru mail or from Agoda. From both end, I didn't get. How to submit and claim the spent money???????!!!",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
ALB019,37701,SMART,60503917,118890740,bulk_upload,0,,,Rooms are big and spacious but not maintained well at all! Not good enough for the money charged. Wouldnâ€™t suit families as such. But the staff is very helpful.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Average
DHN317,53125,SMART,61211238,119974106,bulk_upload,0,,,"Mattress and pillows were not so good. 
staff was cooperative. Hotel was also good. Room was properly cleaned. While the mattress and pollow quality was not good. ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
JMD010,4693,CapitalO,60910496,120074157,bulk_upload,0,,,"No drinking water provided, additional 76Rs. Charged during check-in, I have booked deluxe, but room provided lower grade. Overall I won't recommend anyone to stay.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Discard
DEL721,13983,CapitalO,60773195,121304240,Crs,1,,,TV was not working. Ac was not working fan was not working. OYO kit was also not provided. Tea was not provided. Guest ckecked out early because of this issuess.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
MUM1103,58449,SMART,60339064,119451274,Android App,1,,,"1. 406 room number was assigned to us after 2different rooms 
 
 2. Mosquito all over the place but no repellent 
 3. Bad flush. No water 
 
 4. No functional ac",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
NAG230,84988,SPOT ON,60484428,120218610,Android App,2,,,"there was no curtain on the room window and because of that there was too much light enetering the room at night. 
also, the staff was somewhat unprofessional and rude.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DEL2088,83835,SMART,61198294,122129311,bulk_upload,0,,,"worst service ever seen ..will not refer to any one for this hotel .not picking phone ,non responding people, I have wait half an hours out side the hotel while checkin",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GOA2341,49480,SMART,61210009,122374573,bulk_upload,0,,,It was good to be here. Close to calangute beach. staff was helpful. Washroom was transparent only need to fix that. Rest we had a good stay at plantain leaf,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
CHA305,16537,SMART,60491505,118667887,Android App,4,,,The hotel staff is good but in cleanliness its not good the hotel room is very dirty and the bedsheets are not clean and tough to stay there if it doesn't clean,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
AGR194,42522,SMART,61008738,122186589,Crs,1,,,"Property was not goodgreaser was not therelandline was not there, bed sheet was not clean, they could not provide dinner on timedelay in breakfast. Room was shabby.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
PUN433,42249,Flagship,60317976,118800400,Android App,1,,,Phone in the room was not working. There was a delay in the check-in process. Card payments were not accepted. There was additional charge for plates and crockery.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
PUN433,42249,Flagship,60374760,119098015,Android App,3,,,Customer support has promised that my problem will be solved within 30 mins the room got cleaned in 30 mins however my telephone was not replaced till the check-out,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
BBS465,78725,Silverkey,61217814,119467230,bulk_upload,0,,,Bad experience it's a worse situation as a female traveller. I did not complete my stay also in the hotel. Stayed only for 1 day wherein stay was for 3 days.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
HYD658,41217,Townhouse,60901763,122198606,Android App,1,,,"very poor service. they don't even hsce drinking water. i literally beg them for water.
it was very bad experience from OYO townhouse. very rude and slow employee
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
HYD841,55206,Collection O,60308166,119530310,Android App,1,,,Everything was wrong in this hotel. I could not even stay there and had to check-out within an hour of reaching there. I've written a detailed complaint already.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Discard
UDP221,37085,Homes,60782005,118584079,Android App,1,,,There is no assistant there. I didn't recieve any call from OYO and the number of manager which was put on the door that is switch off. It was very disappointing.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DEL1636,58722,Homes,60804029,120742117,bulk_upload,0,,,"I had very comfort stay here; I like to come again and again here. Aamir and Babu did work very well, rooms were very neat and clean. Overall best experience",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
DEL1952,79166,Homes,60892990,118880769,Crs,2,,,No board for OYO/hotel name. No parking facility. Everything was locked guest when to each floor everwhere he found locked. Guest stand 1\2 hour outside the hotel.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GOA1805,40111,Homes,60493052,119698157,bulk_upload,0,,,"One of the Best Homestay in Candolim. 
 Comfortable stay 
 good room service 
 Near to market 
 nearest location from beach also. 
 Cooking optional available",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
FAR127,55085,Flagship,61137111,122584940,Crs,5,,,Check in process was very good/Guest was charged extra for the booking as the guest checked in early but after 10 am/CS did not resolve the issue/Guest wants the refund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
NEM017,44628,Flagship,60959170,122606523,Android App,1,,,"worst booking ever , first time I booked a hotel using OYO. online price was <U+20B9>652 but at the hotel door I was charged <U+20B9>1013+ <U+20B9>200( early check in).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
TJU022,73721,CapitalO,61127193,122342171,Crs,1,,,Guest said the stay was worst/Towels were not provided/Linen was dirty/Service was very bad/Guest asked to rate 0* but captured 1* as the guest said the stay was worst,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BHO119,36964,SMART,60470154,119767218,Android App,1,,,"no management, they throw out my luggage out from room without my permission. they don't know customer check-in and check out date.
TV was not working.
worst experience",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Discard
KOC520,56345,Homes,61196382,120377801,bulk_upload,0,,,"Place was good, prime location and jus that u would have to be ok with sharing the apartment with people in another room, otherwise was very kuch worth the price",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Average
UDP271,42803,Homes,60493312,118724451,bulk_upload,0,,,"Excellent rooms & facilities. Owner kamlendra Singh is very friendly and coparative 
 nice nature shri kamlendra Singhji 
 morning & evning temple pooja & staff behaviour",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
CHN1149,82811,Homes,60913627,121751077,Android App,1,,,"No plug boards were working, I can't even charge my phone. Bathroom is disastrous flush and geezer is not working, I will not recommend this property for staying at all.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
AMD019,53966,SMART,61001924,122408053,IOS App,4,,,They charged us with 300 extra regardless the OYO booking prices. rest service and staff behaviour was nice. complimentary breakfast was little less than expected,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Average
