OYO ID,Hotel ID,OYO Product,Feedback ID,Booking ID,Source,Rating,L1,L2,Reviews/Comments,AC,TV,Wifi,Heater,Room,Washroom,Infra,Safety & Security,Check-in/Check-out,Staff & Service,Hygiene,Comfort,Direction,Location,Customer Support,Breakfast,Food,Payment,Pricing,Default,Classification
HYD616,38712,CapitalO,60559576,120000617,Android App,4,,,"Everything was more or less good. 
 But daily was given bottle of water a d was not told that it was chargeable which was not correct",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Average
PTL042,77196,SMART,61026637,122471324,Crs,3,,,"low tariff issue,,.....extra amount paid......after  speaking with joginder arya  customer support issue solved ........and stay was ok",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Good
CHA017,1010,CapitalO,60271811,118554883,Android App,1,,,"worst experience washroom ceiling was broken water dripping down from the walls , this kind of service is not appreciated from OYO.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
KAN052,37390,CapitalO,60802797,120194912,bulk_upload,0,,,"Nice hotel with good location. 
 Hotel is on the main road to kanpur bus stand and Kanpur railway station. 
 Rooms are comfortable.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM863,46486,CapitalO,61209101,121455732,bulk_upload,0,,,It was overall good experience. Vicinity of hotel is well maintained. Food is really tasty but little bit expensive but worth to taste.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
TSR042,53430,SMART,60493979,119458749,bulk_upload,0,,,It's a bad experience. The manager of the property asking for extra money for the room. They don't know how to interact with the guest,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DWK032,55967,SPOT ON,60913789,121237611,Android App,5,,,"Hotel Direction in map is not perfect. 
 On that road when hotel is situated this road is open but map showed that road is blocked.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
AMI013,59947,CapitalO,60804698,119687316,bulk_upload,0,,,"Hotel is very nice & the location is good nearby dmart. Service is very nice & they provide proper toileteries, overall nice hotel.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
AMI013,59947,CapitalO,61197151,121635371,bulk_upload,0,,,"Surprisingly very good hotel. Tastefully decorated rooms, good room service. Quality and quantity of breakfast needs to be improved.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Good
BLR1439,55368,Collection O,60616559,120850472,Android App,1,,,"Very old and dirty place, AC was not working, no miniral water, dirty washroom, bucket was also not there, no shower, waste of money",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
BLR197,3125,SMART,61198988,120804705,bulk_upload,0,,,Awesome stay! Property on main Road. Easily accessible to transport and food. Hotel staff very friendly. Room size are very compact.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bad
ABU140,57154,Homes,60572829,119146075,Android App,1,,,Very bad experience I want room clean and bad but they are not change even badsheet and geyser was not working not satisfied anything.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DHN270,46382,Flagship,61208814,121471623,bulk_upload,0,,,"Nice room and also nice staff with easily accessible from bus stand and railway station 
 also food quality is very good in this hotel",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
NOD647,61108,Silverkey,61234221,122601735,Android App,2,,,Apparently there was a chewing stuck on the bed furniture. There was no action taken even after I reported regarding the situation.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Bad
GRG918,36766,Collection O,61269314,122480750,Integrated OTA,2,,,Not good customer experience. Over all my experience is bad. Front office team is not customer friendly at Hotel. Nbreakfast no choice,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
BLR604,13447,SMART,60902646,102421589,Android App,1,,,Torn bedsheets. Dirty blankets. Unauthorized persons were smoking outside the room. Waited a lot for checking in. Insects in washroom.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
MNR310,60430,Homes,60629347,119728403,Android App,3,,,No food making facility available in home and no can'teen facility. Restaurant is 4 km away from home. Room does not clean every day,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bad
CHN1151,82843,Homes,60631157,119359658,Android App,4,,,"staff troubling us by calling many times to give rating. Also, his behaviour there was over friendly which might spook new customers.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
SKI001,48010,SMART,60379110,119184245,Crs,1,,,No services/ AC WAS LEAKAGE WAS THERE/bed sheet was dirty/ towel was dirty/ breakfast was not provided/ toiletry kit was not provided/,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
PUN435,42435,CapitalO,60670789,117410066,Android App,5,,,"Cleanliness of table and chairs need to be improved. Mandatory things like towel, soap, shampoo etc should be provided without asking.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
BLR1265,48249,CapitalO,60590711,120523699,IOS App,5,,,Great stay for great value!!! staff was very pleasant to meet and greet!! Everything was good !! Toilet has to be maintained a bit more,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
DEL937,35325,SMART,61198564,121872342,bulk_upload,0,,,very bad staff behaviour. they charge repayment in cash. i paid double payment. i request don't book this hotel. very bad experience.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
KAR015,11950,SMART,61195581,120874510,bulk_upload,0,,,Seeing the Name we thought its Veg but its both Veg & Non Veg and moreover the breakfast is not good what they offer as Complimentary.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Average
HYD668,41611,SMART,61195594,121423935,bulk_upload,0,,,Hotel room was spacious. Cleanliness was taken care of. They should have placed complimentary water bottles in the room for guests.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
BLR1752,76574,CapitalO,60901425,121464846,Crs,1,,,room was bad.. TV was not working .. delay in service ..... worst experience .. waited for check in .. more than half an hour .......,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
VLR026,74636,SMART,60562574,117195969,bulk_upload,0,,,"The behaviour of the staff is very good but the rooms are bad, locks don't work. The bathroom especially is unclean and very smelly.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
COM208,84997,SPOT ON,60835755,120150207,Android App,1,,,It is very umfotunate to stay in these kind of hotels and suprided how OYO is maintaining falgship with these hotels. Not worthy at all,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
CHA068,2933,CapitalO,60807552,120072712,bulk_upload,0,,,"It was awesome. Room was spacious and clean. And yes, it had a Bathtub. 
 Cooperative service staff and secure stay. Felt like home.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
RCH183,83259,SPOT ON,60283427,117863660,Android App,1,,,Total bakwas room. Its a lodge not hotel. Fully shabby. And chrged extra money for 20 mins delay. Dont know how OYO affiliated it.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
ASR334,82266,SMART,61073903,122196703,Crs,1,,,Dirty hotel/TV was not working/gyster was not working/smell was there in blanket/pleasez remove this hotel from OYO site. Bad service/,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DEL1307,48651,SMART,60642514,120548938,Android App,1,,,poor experience ...rude staff and rooms were dirty and towels were unclean totally unsatisfied i dnt want to visit this place again,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
CLT035,47416,CapitalO,60493794,119284465,bulk_upload,0,,,"It was good reception service. 
 Friendly and understanding. 
 Only thing wrong was the TV was broken and they informed beforehand.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
SIK030,80337,SPOT ON,60852925,121570670,Crs,5,,,It was average stay. Room was totally different as shown in the room. Room & washroom was very small. But room service was very good.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
HUB021,49315,SMART,60837438,121118568,Crs,3,,,Hotel location in undesirable area/ restaurant was not there/ cleaning was good/ electricity problem was there/ washroom water problem,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
HUB021,49315,SMART,60244757,119184361,Android App,1,,,He charged more 1000 rupees for the mattress even though full payment was done before. Not a good experience. Not expected OYO standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
VSK202,57114,SMART,60805409,110848119,bulk_upload,0,,,We experienced a pleasant stay. Hotel is near to beach and walkable distance from main road. The restaurant food is really delicious.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
KOC411,45127,SMART,60847042,121613846,Crs,3,,,"it was charged extra amount charged extra amount from guest....
after payment... was made... online
Guest have to payment... 77 extra",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Average
BLR1175,45734,SMART,60369609,119539455,Android App,1,,,"no room was vacant. we were told to go to another hotel of their own which was about 3 kms far without even apologizing.
worst service.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
TVM240,78720,SMART,61199919,122215431,bulk_upload,0,,,very bad hotel no breakfast (booking time show including breakfast but not give breakfast )not working tv channels not good service,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
DEL300,3037,SMART,60948572,122557242,Android App,4,,,"OYO needs to sort out their Financials with all hotel people. Facing a lot of problems. 
 May of my staff do not book on OYO anymore.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Bad
CHA026,1260,CapitalO,60787427,119698899,bulk_upload,0,,,"Very Poor quality of room, room were so different from photos as well. I never suggest this rooms for further stay. Very poor quality",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
MLR062,46909,CapitalO,60787165,120510370,Android App,1,,,Ac didn't work after a power failure after 11:40. It repeated next day too. And sports channels were not available. It was a match day.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
KOC764,81920,SMART,61081781,119965098,Crs,4,,,"Stay was good, staff was not good, ac was not there, service was not good, hotel was new. Location was good. Hospitality was not good.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM290,6150,SMART,60309819,118097106,Android App,5,,,Mr. Mahendra at reception was very coordial. Mr. Dubey from room service was very helpful. The liftman Mr. Tukaram was always nice.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM290,6150,SMART,61196409,120922376,bulk_upload,0,,,Service is good and in location is also good for us near to Tata memorial hospital. Nice staff and behavior of them are extremely good.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
PUN936,83346,SMART,60759298,121499544,IOS App,1,,,"Nothing was working, all taps are leak. No Wi-Fi, not a clean one, flush, jet, hot water not working, my room number is 11, top floor",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
MTH041,37622,CapitalO,60915346,122228454,Android App,1,,,Staff Has Drunk (Reception Person has also Drunk) This is Not Good For Security Propose I'll never recommend this Hotel To any One...,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Discard
BLR1458,56143,SPOT ON,60515264,114656100,Integrated OTA,1,,,Worst experience .. We were denied room saying that they have stopped giving rooms for OYO 4 months ago and this happened in midnight .,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
KOL029,1090,SMART,60940902,121792431,Crs,5,,,staff behavior was very good/Service was very good/Navigation in the google maps was updated incorrect/Food options can be increased,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
BLR962,39006,SMART,60789507,118061808,bulk_upload,0,,,"I booked online and paid full amount and went to the hotel. Also, I wasted more than one hour at the reception. Worst service ever.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
CAM007,76652,SMART,60744517,121299094,Android App,1,,,Plumbing was worse. In both the rooms we will get shock when we touch the pipes or shower in the bathroom. No water provided by them.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
AGR344,78469,SPOT ON,60514937,118524557,Android App,1,,,They didn't change the bedsheet. No pillow covers. Water was not available in the morning. But the staff was friendly and supportive.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
LCK315,46054,SMART,60537981,119026115,Android App,1,,,"Receptionist ask additional money to check-in. Told me OYO booking is 900 Rs and I booked it in 800 rs. So, he asked additional 100 rs.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Average
NOD060,1602,SMART,60897154,120306323,bulk_upload,0,,,That was very happy moments for me and I enjoyed every moment in this hotel when I reached there I felt like I am in the house of God,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Good
DEL1382,50633,Collection O,60303646,119415457,IOS App,1,,,TV wasn’t working. Bathroom flush was not working. The phone in the room to call reception was not working. No handwash no shower gel.,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
NOD593,56984,Townhouse,60789231,119507083,bulk_upload,0,,,"Cleanliness is pathetic, specifically the bathroom. Strand of hairs in the shower area. Rooms are very permissible and not noise proof.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DEL2096,84035,Collection O,60982566,120998917,Android App,5,,,Everything was okay but morning breakfast is paid that is quite dissapointing and mostly other places morning breakfast is free of cost,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Good
KOL1347,83042,Homes,60246697,118853886,Android App,5,,,It's very wonderful experience for me. staff behaviour is so polite. Room is very good and service is also very nice. One word awesome.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
DEL1636,58722,Homes,60841230,121402338,Android App,5,,,A very pleasant stay. Rooms and washrooms were clean. Mr. Amir the caretaker of property was really helpful and very accommodating.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
NAN387,42114,Homes,60337822,119727645,Android App,5,,,staff Hai very very support and very supported staff very good place very good Views or mister Lakshman corporate Panda nice service,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
GHY336,58154,Silverkey,60524510,119881927,Android App,2,,,No lift available of the hotel and no person of OYO helped carrying bags to room. Also located in a too busy where max can deny going,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
PUN505,46653,Flagship,60503964,118928374,bulk_upload,0,,,very poor experience during stay...Dirty Room.Very Small Room uncomfortable Hotel Property Is not to be Good.Area Service cleanness,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
